word,yes_votes,no_votes
overbuilds,0,0
overbuilt,0,0
overburden,0,0
overburdened,0,0
overburdening,0,0
overburdens,0,0
overbuy,0,0
overbuying,0,0
overbuys,0,0
overcame,0,0
overcapacity,0,0
overcapitalisation,0,0
overcapitalization,0,0
overcast,0,0
overcharge,0,0
overcharged,0,0
overcharges,0,0
overcharging,0,0
overclock,0,0
overclocked,0,0
overclocking,0,0
overclocks,0,0
overcoat,0,0
overcoats,0,0
overcome,0,0
overcomes,0,0
overcoming,0,0
overcommit,0,0
overcommits,0,0
overcommitted,0,0
overcommitting,0,0
overcompensate,0,0
overcompensated,0,0
overcompensates,0,0
overcompensating,0,0
overcompensation,0,0
overcomplicate,0,0
overcomplicated,0,0
overcomplicates,0,0
overcomplicating,0,0
overconcentration,0,0
overconfidence,0,0
overconfident,0,0
overconsumption,0,0
overcook,0,0
overcooked,0,0
overcooking,0,0
overcooks,0,0
overcorrect,0,0
overcorrected,0,0
overcorrecting,0,0
overcorrection,0,0
overcorrections,0,0
overcorrects,0,0
overcrowd,0,0
overcrowded,0,0
overcrowding,0,0
overcrowds,0,0
overdependence,0,0
overdependent,0,0
overdeveloped,0,0
overdevelopment,0,0
overdid,0,0
overdo,0,0
overdoes,0,0
overdoing,0,0
overdone,0,0
overdose,0,0
overdosed,0,0
overdoses,0,0
overdosing,0,0
overdraft,0,0
overdrafts,0,0
overdramatic,0,0
overdraw,0,0
overdrawing,0,0
overdrawn,0,0
overdraws,0,0
overdress,0,0
overdressed,0,0
overdresses,0,0
overdressing,0,0
overdrew,0,0
overdrive,0,0
overdriven,0,0
overdue,0,0
overeager,0,0
overeat,0,0
overeaten,0,0
overeating,0,0
overeats,0,0
overemphasis,0,0
overemphasise,0,0
overemphasised,0,0
overemphasises,0,0
overemphasising,0,0
overemphasize,0,0
overemphasized,0,0
overemphasizes,0,0
overemphasizing,0,0
overenthusiastic,0,0
overestimate,0,0
overestimated,0,0
overestimates,0,0
overestimating,0,0
overestimation,0,0
overexcited,0,0
overexert,0,0
overexerted,0,0
overexerting,0,0
overexertion,0,0
overexerts,0,0
overexploitation,0,0
overexpose,0,0
overexposed,0,0
overexposes,0,0
overexposing,0,0
overexposure,0,0
overextend,0,0
overextended,0,0
overextending,0,0
overextends,0,0
overextension,0,0
overextensions,0,0
overfed,0,0
overfeed,0,0
overfeeding,0,0
overfeeds,0,0
overfill,0,0
overfilled,0,0
overfilling,0,0
overfills,0,0
overfish,0,0
overfished,0,0
overfishes,0,0
overfishing,0,0
overflight,0,0
overflights,0,0
overflow,0,0
overflowed,0,0
overflowing,0,0
overflows,0,0
overfull,0,0
overgeneralisation,0,0
overgeneralisations,0,0
overgeneralise,0,0
overgeneralised,0,0
overgeneralises,0,0
overgeneralising,0,0
overgeneralization,0,0
overgeneralizations,0,0
overgeneralize,0,0
overgeneralized,0,0
overgeneralizes,0,0
overgeneralizing,0,0
overgraze,0,0
overgrazed,0,0
overgrazes,0,0
overgrazing,0,0
overgrew,0,0
overground,0,0
overgrow,0,0
overgrowing,0,0
overgrown,0,0
overgrows,0,0
overgrowth,0,0
overhand,0,0
overhang,0,0
overhanging,0,0
overhangs,0,0
overhaul,0,0
overhauled,0,0
overhauling,0,0
overhauls,0,0
overhead,0,0
overheads,0,0
overhear,0,0
overheard,0,0
overhearing,0,0
overhears,0,0
overheat,0,0
overheated,0,0
overheating,0,0
overheats,0,0
overhung,0,0
overhype,0,0
overhyped,0,0
overhypes,0,0
overhyping,0,0
overindulge,0,0
overindulged,0,0
overindulgence,0,0
overindulgent,0,0
overindulges,0,0
overindulging,0,0
overinflated,0,0
overinvest,0,0
overinvested,0,0
overinvesting,0,0
overinvestment,0,0
overinvests,0,0
overjoyed,0,0
overkill,0,0
overladen,0,0
overlaid,0,0
overlain,7,51
overland,0,0
overlanding,0,0
overlap,0,0
overlapped,0,0
overlapping,0,0
overlaps,0,0
overlarge,0,0
overlay,0,0
overlaying,0,0
overlays,0,0
overlie,7,48
overlies,0,0
overload,0,0
overloaded,0,0
overloading,0,0
overloads,0,0
overlong,0,0
overlook,0,0
overlooked,0,0
overlooking,0,0
overlooks,0,0
overlord,0,0
overlords,0,0
overly,0,0
overlying,0,0
overmuch,0,0
overnight,0,0
overnighted,0,0
overnighter,0,0
overnighters,0,0
overnighting,0,0
overnights,0,0
overpack,0,0
overpacked,0,0
overpacking,0,0
overpacks,0,0
overpaid,0,0
overpass,0,0
overpasses,0,0
overpay,0,0
overpaying,0,0
overpayment,0,0
overpayments,0,0
overpays,0,0
overplay,0,0
overplayed,0,0
overplaying,0,0
overplays,0,0
overpopulate,0,0
overpopulated,0,0
overpopulates,0,0
overpopulating,0,0
overpopulation,0,0
overpower,0,0
overpowered,0,0
overpowering,0,0
overpowers,0,0
overprice,0,0
overpriced,0,0
overprices,0,0
overpricing,0,0
overproduce,0,0
overproduced,0,0
overproduces,0,0
overproducing,0,0
overproduction,0,0
overprotect,0,0
overprotected,0,0
overprotecting,0,0
overprotection,0,0
overprotective,0,0
overprotects,0,0
overqualified,0,0
overran,0,0
overrate,0,0
overrated,0,0
overrates,0,0
overrating,0,0
overreach,0,0
overreached,0,0
overreaches,0,0
overreaching,0,0
overreact,0,0
overreacted,0,0
overreacting,0,0
overreaction,0,0
overreactions,0,0
overreacts,0,0
overregulation,0,0
overreliance,0,0
overrepresentation,0,0
overrepresented,0,0
overridden,0,0
override,0,0
overrides,0,0
overriding,0,0
overripe,0,0
overrode,0,0
overrule,0,0
overruled,0,0
overrules,0,0
overruling,0,0
overrun,0,0
overrunning,0,0
overruns,0,0
overs,0,0
oversaturate,0,0
oversaturated,0,0
oversaturates,0,0
oversaturating,0,0
oversaturation,0,0
oversaw,0,0
oversea,0,0
overseas,0,0
oversee,0,0
overseeing,0,0
overseen,0,0
overseer,0,0
overseers,0,0
oversees,0,0
oversell,0,0
overselling,0,0
oversells,0,0
oversensitive,0,0
oversensitivity,0,0
overshadow,0,0
overshadowed,0,0
overshadowing,0,0
overshadows,0,0
overshare,0,0
overshared,0,0
overshares,0,0
oversharing,0,0
overshoot,0,0
overshooting,0,0
overshoots,0,0
overshot,0,0
oversight,0,0
oversights,0,0
oversimplification,0,0
oversimplifications,0,0
oversimplified,0,0
oversimplifies,0,0
oversimplify,0,0
oversimplifying,0,0
oversize,0,0
oversized,0,0
oversleep,0,0
oversleeping,0,0
oversleeps,0,0
overslept,0,0
oversold,0,0
overspend,0,0
overspending,0,0
overspends,0,0
overspent,0,0
overspill,0,0
overspills,0,0
overspread,0,0
overspreading,0,0
overspreads,0,0
overstate,0,0
overstated,0,0
overstatement,0,0
overstatements,0,0
overstates,0,0
overstating,0,0
overstay,0,0
overstayed,0,0
overstaying,0,0
overstays,0,0
oversteer,0,0
overstep,0,0
overstepped,0,0
overstepping,0,0
oversteps,0,0
overstimulate,0,0
overstimulated,0,0
overstimulates,0,0
overstimulating,0,0
overstimulation,0,0
overstock,0,0
overstocked,0,0
overstocking,0,0
overstocks,0,0
overstress,0,0
overstressed,0,0
overstresses,0,0
overstressing,0,0
overstretch,0,0
overstretched,0,0
overstretches,0,0
overstretching,0,0
overstuffed,0,0
oversubscribed,0,0
oversubscription,0,0
oversubscriptions,0,0
oversupplied,0,0
oversupplies,0,0
oversupply,0,0
oversupplying,0,0
overt,0,0
overtake,0,0
overtaken,0,0
overtakes,0,0
overtaking,0,0
overtax,0,0
overtaxed,0,0
overtaxes,0,0
overtaxing,0,0
overthink,0,0
overthinking,0,0
overthinks,0,0
overthought,0,0
overthrew,0,0
overthrow,0,0
overthrowing,0,0
overthrown,0,0
overthrows,0,0
overtime,0,0
overtimes,0,0
overtired,0,0
overtly,0,0
overtone,0,0
overtones,0,0
overtook,0,0
overtop,0,0
overtopped,0,0
overtopping,0,0
overtops,0,0
overtraining,0,0
overtreatment,0,0
overture,0,0
overtures,0,0
overturn,0,0
overturned,0,0
overturning,0,0
overturns,0,0
overuse,0,0
overused,0,0
overuses,0,0
overusing,0,0
overutilisation,0,0
overutilization,0,0
overvaluation,0,0
overvaluations,0,0
overvalue,0,0
overvalued,0,0
overvalues,0,0
overvaluing,0,0
overview,0,0
overviews,0,0
overvoltage,0,0
overvoltages,0,0
overwater,0,0
overwatered,0,0
overwatering,0,0
overwaters,0,0
overweening,0,0
overweight,0,0
overwhelm,0,0
overwhelmed,0,0
overwhelming,0,0
overwhelmingly,0,0
overwhelms,0,0
overwinter,0,0
overwintered,0,0
overwintering,0,0
overwinters,0,0
overwork,0,0
overworked,0,0
overworking,0,0
overworks,0,0
overwrite,0,0
overwrites,0,0
overwriting,0,0
overwritten,0,0
overwrought,0,0
overzealous,0,0
overzealousness,0,0
oviduct,0,0
oviducts,0,0
ovine,0,0
ovoid,0,0
ovoids,0,0
ovulate,0,0
ovulated,0,0
ovulates,0,0
ovulating,0,0
ovulation,0,0
ovulatory,0,0
ovule,0,0
ovules,0,0
ovum,0,0
ow,0,0
owe,0,0
owed,0,0
owes,0,0
owing,0,0
owl,0,0
owlery,16,77
owlet,0,0
owlets,0,0
owls,0,0
own,0,0
owned,0,0
owner,0,0
owners,0,0
ownership,0,0
ownerships,0,0
owning,0,0
owns,0,0
ox,0,0
oxblood,0,0
oxen,0,0
oxidant,0,0
oxidants,0,0
oxidase,0,0
oxidases,0,0
oxidation,0,0
oxidative,0,0
oxide,0,0
oxides,0,0
oxidise,0,0
oxidised,0,0
oxidiser,0,0
oxidisers,0,0
oxidises,0,0
oxidising,0,0
oxidize,0,0
oxidized,0,0
oxidizer,0,0
oxidizers,0,0
oxidizes,0,0
oxidizing,0,0
oximeter,0,0
oximeters,0,0
oximetry,0,0
oxtail,61,52
oxtails,0,0
oxycodone,0,0
oxygen,0,0
oxygenate,0,0
oxygenated,0,0
oxygenates,0,0
oxygenating,0,0
oxygenation,0,0
oxymoron,0,0
oxymorons,0,0
oxytocin,0,0
oyster,0,0
oysters,0,0
ozone,0,0
pa,0,0
pace,0,0
paced,0,0
pacemaker,0,0
pacemakers,0,0
pacer,89,10
pacers,0,0
paces,0,0
pacesetter,0,0
pacesetters,0,0
pachinko,0,0
pachycephalosaurus,0,0
pachycephalosauruses,0,0
pachyderm,0,0
pachyderms,0,0
pacification,0,0
pacified,0,0
pacifier,0,0
pacifiers,0,0
pacifies,0,0
pacifism,0,0
pacifist,0,0
pacifistic,0,0
pacifists,0,0
pacify,0,0
pacifying,0,0
pacing,0,0
pack,0,0
packable,0,0
package,0,0
packaged,0,0
packager,0,0
packagers,0,0
packages,0,0
packaging,0,0
packed,0,0
packer,0,0
packers,0,0
packet,0,0
packets,0,0
packing,0,0
packinghouse,0,0
packinghouses,0,0
packings,0,0
packs,0,0
pact,0,0
pacts,0,0
pad,0,0
padded,0,0
paddies,0,0
padding,0,0
paddings,0,0
paddle,0,0
paddleboard,0,0
paddleboards,0,0
paddleboat,0,0
paddleboats,0,0
paddled,0,0
paddler,0,0
paddlers,0,0
paddles,0,0
paddling,0,0
paddock,0,0
paddocks,0,0
paddy,0,0
padlock,0,0
padlocked,0,0
padlocking,0,0
padlocks,0,0
pads,0,0
paediatric,0,0
paediatrician,0,0
paediatricians,0,0
paediatrics,0,0
paedophile,0,0
paedophiles,0,0
paedophilia,0,0
paedophilic,0,0
paella,0,0
paellas,0,0
pagan,0,0
paganism,0,0
pagans,0,0
page,0,0
pageant,0,0
pageantry,0,0
pageants,0,0
paged,0,0
pager,0,0
pagers,0,0
pages,0,0
pageview,0,0
pageviews,0,0
paginate,0,0
paginated,0,0
paginates,0,0
paginating,0,0
pagination,0,0
paging,0,0
pagoda,0,0
pagodas,0,0
paid,0,0
pail,0,0
pails,0,0
pain,0,0
pained,0,0
painful,0,0
painfully,0,0
paining,0,0
painkiller,0,0
painkillers,0,0
painkilling,0,0
painless,0,0
painlessly,0,0
pains,0,0
painstaking,0,0
painstakingly,0,0
paint,0,0
paintable,0,0
paintball,0,0
paintballing,0,0
paintballs,0,0
paintbrush,0,0
paintbrushes,0,0
painted,0,0
painter,0,0
painterly,0,0
painters,0,0
painting,0,0
paintings,0,0
paints,0,0
paintwork,0,0
pair,0,0
paired,0,0
pairing,0,0
pairings,0,0
pairs,0,0
pairwise,0,0
paisley,0,0
paisleys,0,0
pajama,0,0
pajamas,0,0
pakora,0,0
pakoras,0,0
pal,0,0
palace,0,0
palaces,0,0
paladin,0,0
paladins,0,0
palaeoanthropologist,0,0
palaeoanthropologists,0,0
palaeoanthropology,0,0
palaeoclimatology,0,0
palaeogeographic,0,0
palaeogeography,0,0
palaeolithic,0,0
palaeontological,0,0
palaeontologist,0,0
palaeontologists,0,0
palaeontology,0,0
palatability,0,0
palatable,0,0
palatal,0,0
palate,0,0
palates,0,0
palatial,0,0
pale,0,0
paled,0,0
palely,16,49
paleness,0,0
paleoanthropologist,0,0
paleoanthropologists,0,0
paleoanthropology,0,0
paleobiology,0,0
paleoclimatology,0,0
paleogeographic,0,0
paleogeography,0,0
paleolithic,0,0
paleontological,0,0
paleontologist,0,0
paleontologists,0,0
paleontology,0,0
paler,0,0
pales,0,0
palest,0,0
palette,0,0
palettes,0,0
palindrome,0,0
palindromes,0,0
palindromic,0,0
paling,0,0
palings,0,0
palisade,0,0
palisades,0,0
pall,0,0
palladium,0,0
pallbearer,0,0
pallbearers,0,0
palled,0,0
pallet,0,0
palletise,0,0
palletised,0,0
palletiser,0,0
palletisers,0,0
palletises,0,0
palletising,0,0
palletize,0,0
palletized,0,0
palletizer,0,0
palletizers,0,0
palletizes,0,0
palletizing,0,0
pallets,0,0
palliative,0,0
palliatives,0,0
pallid,0,0
palling,0,0
pallor,0,0
palls,0,0
pally,0,0
palm,0,0
palmed,0,0
palmetto,0,0
palmettoes,0,0
palmettos,0,0
palming,0,0
palms,0,0
palomino,0,0
palominos,0,0
palp,11,65
palpable,0,0
palpably,0,0
palpate,0,0
palpated,0,0
palpates,0,0
palpating,0,0
palpation,0,0
palpitating,0,0
palpitation,0,0
palpitations,0,0
pals,0,0
palsy,74,18
paltry,0,0
pampas,0,0
pamper,0,0
pampered,0,0
pampering,0,0
pampers,0,0
pamphlet,0,0
pamphlets,0,0
pan,0,0
panacea,0,0
panaceas,0,0
panache,65,29
pancake,0,0
pancaked,0,0
pancakes,0,0
pancaking,0,0
pancetta,0,0
pancreas,0,0
pancreases,0,0
pancreatectomies,0,0
pancreatectomy,0,0
pancreatic,0,0
pancreatitis,0,0
panda,0,0
pandas,0,0
pandemic,0,0
pandemics,0,0
pandemonium,0,0
pander,0,0
pandered,0,0
pandering,0,0
panders,0,0
pane,0,0
paned,0,0
paneer,0,0
panel,0,0
paneled,0,0
paneling,0,0
panelist,0,0
panelists,0,0
panelled,0,0
panelling,0,0
panellist,0,0
panellists,0,0
panels,0,0
panes,0,0
panettone,0,0
pang,0,0
pangolin,0,0
pangolins,0,0
pangs,0,0
panhandle,0,0
panhandled,0,0
panhandler,0,0
panhandlers,0,0
panhandles,0,0
panhandling,0,0
panic,0,0
panicked,0,0
panicking,0,0
panicky,0,0
panics,0,0
panini,0,0
paninis,0,0
panko,50,62
panned,0,0
pannier,0,0
panniers,0,0
panning,0,0
panoply,0,0
panorama,0,0
panoramas,0,0
panoramic,0,0
panpipes,0,0
pans,0,0
pansexual,0,0
pansexuality,0,0
pansies,0,0
pansy,82,6
pant,0,0
panted,0,0
pantheon,0,0
pantheons,0,0
panther,0,0
panthers,0,0
panties,0,0
panting,0,0
pantograph,0,0
pantographs,0,0
pantomime,0,0
pantomimed,0,0
pantomimes,0,0
pantomiming,0,0
pantries,0,0
pantry,0,0
pants,0,0
pantsuit,0,0
pantsuits,0,0
panty,0,0
pantyhose,0,0
pap,0,0
papa,0,0
papacy,0,0
papal,0,0
paparazzi,109,1
paparazzo,26,94
papas,0,0
papaya,0,0
papayas,0,0
paper,0,0
paperback,0,0
paperbacks,0,0
paperboard,0,0
paperboy,0,0
paperboys,0,0
paperclip,0,0
paperclips,0,0
papered,0,0
papering,0,0
paperless,0,0
papermaking,0,0
papers,0,0
paperweight,0,0
paperweights,0,0
paperwork,0,0
papery,0,0
papilloma,0,0
papillomas,0,0
papillomavirus,0,0
papillomaviruses,0,0
papillon,0,0
papillons,0,0
pappardelle,0,0
pappy,0,0
paprika,0,0
paps,0,0
papyri,0,0
papyrus,0,0
par,0,0
paraben,0,0
parabens,0,0
parable,0,0
parables,0,0
parabola,0,0
parabolas,0,0
parabolic,0,0
parachute,0,0
parachuted,0,0
parachutes,0,0
parachuting,0,0
parachutist,0,0
parachutists,0,0
parade,0,0
paraded,0,0
parades,0,0
paradigm,0,0
paradigmatic,0,0
paradigmatically,0,0
paradigms,0,0
parading,0,0
paradise,0,0
paradises,0,0
paradox,0,0
paradoxes,0,0
paradoxical,0,0
paradoxically,0,0
paraffin,0,0
paraglider,0,0
paragliders,0,0
paragliding,0,0
paragon,0,0
paragons,0,0
paragraph,0,0
paragraphs,0,0
parakeet,0,0
parakeets,0,0
paralegal,0,0
paralegals,0,0
parallax,0,0
parallel,0,0
paralleled,0,0
paralleling,0,0
parallelise,0,0
parallelised,0,0
parallelises,0,0
parallelising,0,0
parallelism,0,0
parallelize,0,0
parallelized,0,0
parallelizes,0,0
parallelizing,0,0
parallelogram,0,0
parallelograms,0,0
parallels,0,0
paralyse,0,0
paralysed,0,0
paralyses,0,0
paralysing,0,0
paralysis,0,0
paralytic,0,0
paralyze,0,0
paralyzed,0,0
paralyzes,0,0
paralyzing,0,0
paramedic,0,0
paramedical,0,0
paramedics,0,0
parameter,0,0
parameterisation,0,0
parameterisations,0,0
parameterise,0,0
parameterised,0,0
parameterises,0,0
parameterising,0,0
parameterization,0,0
parameterizations,0,0
parameterize,0,0
parameterized,0,0
parameterizes,0,0
parameterizing,0,0
parameters,0,0
parametric,0,0
parametrisation,0,0
parametrisations,0,0
parametrise,0,0
parametrised,0,0
parametrises,0,0
parametrising,0,0
parametrization,0,0
parametrizations,0,0
parametrize,0,0
parametrized,0,0
parametrizes,0,0
parametrizing,0,0
paramilitaries,0,0
paramilitary,0,0
paramount,0,0
paramour,0,0
paramours,0,0
paranoia,0,0
paranoiac,0,0
paranoiacs,0,0
paranoid,0,0
paranormal,0,0
parapet,0,0
parapets,0,0
paraphernalia,0,0
paraphrase,0,0
paraphrased,0,0
paraphrases,0,0
paraphrasing,0,0
paraplegia,0,0
paraplegic,0,0
paraplegics,0,0
paraprofessional,0,0
paraprofessionals,0,0
parapsychological,0,0
parapsychology,0,0
parasailing,0,0
parasite,0,0
parasites,0,0
parasitic,0,0
parasitical,0,0
parasitism,0,0
parasitology,0,0
parasol,0,0
parasols,0,0
parasympathetic,0,0
paratha,0,0
parathas,0,0
paratrooper,0,0
paratroopers,0,0
parboil,0,0
parboiled,0,0
parboiling,0,0
parboils,0,0
parcel,0,0
parceled,0,0
parceling,0,0
parcelled,0,0
parcelling,0,0
parcels,0,0
parched,0,0
parchment,0,0
parchments,0,0
pardon,0,0
pardoned,0,0
pardoning,0,0
pardons,0,0
pare,0,0
pared,0,0
parent,0,0
parentage,0,0
parental,0,0
parented,0,0
parenteral,0,0
parentheses,0,0
parenthesis,0,0
parenthetical,0,0
parenthetically,0,0
parenthood,0,0
parenting,0,0
parents,0,0
pares,0,0
paresis,0,0
parfait,0,0
parfaits,0,0
pariah,0,0
pariahs,0,0
parietal,0,0
paring,0,0
parings,0,0
parish,0,0
parishes,0,0
parishioner,0,0
parishioners,0,0
parities,0,0
parity,0,0
park,0,0
parka,0,0
parkas,0,0
parked,0,0
parking,0,0
parkland,0,0
parklands,0,0
parkour,0,0
parks,0,0
parkway,0,0
parkways,0,0
parky,0,0
parlance,0,0
parlay,0,0
parlayed,0,0
parlaying,0,0
parlays,0,0
parley,0,0
parleys,0,0
parliament,0,0
parliamentarian,0,0
parliamentarians,0,0
parliamentary,0,0
parliaments,0,0
parlor,0,0
parlors,0,0
parlour,0,0
parlours,0,0
parmesan,0,0
parmigiana,0,0
parmigiano,0,0
parochial,0,0
parodied,0,0
parodies,0,0
parody,0,0
parodying,0,0
parole,0,0
paroled,0,0
parolee,0,0
parolees,0,0
paroles,0,0
paroling,0,0
paroxysm,0,0
paroxysmal,0,0
paroxysms,0,0
parquet,0,0
parquetry,0,0
parred,0,0
parried,0,0
parries,0,0
parring,0,0
parrot,0,0
parroted,0,0
parroting,0,0
parrots,0,0
parry,0,0
parrying,0,0
pars,0,0
parse,0,0
parsec,0,0
parsecs,0,0
parsed,0,0
parser,0,0
parsers,0,0
parses,0,0
parsimonious,0,0
parsimony,0,0
parsing,0,0
parsley,0,0
parsnip,0,0
parsnips,0,0
parson,0,0
parsonage,0,0
parsonages,0,0
parsons,0,0
part,0,0
partake,0,0
partaken,0,0
partaker,0,0
partakers,0,0
partakes,0,0
partaking,0,0
parted,0,0
parter,0,0
parterre,0,0
parterres,0,0
parters,0,0
partial,0,0
partiality,0,0
partially,0,0
partials,0,0
participant,0,0
participants,0,0
participate,0,0
participated,0,0
participates,0,0
participating,0,0
participation,0,0
participations,0,0
participative,0,0
participatory,0,0
participle,0,0
participles,0,0
particle,0,0
particleboard,0,0
particles,0,0
particular,0,0
particularities,0,0
particularity,0,0
particularly,0,0
particulars,0,0
particulate,0,0
particulates,0,0
partied,0,0
partier,0,0
partiers,0,0
parties,0,0
parting,0,0
partisan,0,0
partisans,0,0
partisanship,0,0
partition,0,0
partitioned,0,0
partitioning,0,0
partitions,0,0
partly,0,0
partner,0,0
partnered,0,0
partnering,0,0
partners,0,0
partnership,0,0
partnerships,0,0
partook,0,0
partridge,0,0
partridges,0,0
parts,0,0
partway,0,0
party,0,0
partygoer,0,0
partygoers,0,0
partying,0,0
parvenu,0,0
parvenus,0,0
pas,0,0
pascal,0,0
pascals,0,0
pasqueflower,0,0
pasqueflowers,0,0
pass,0,0
passable,0,0
passage,0,0
passages,0,0
passageway,0,0
passageways,0,0
passcode,0,0
passcodes,0,0
passe,0,0
passed,0,0
passenger,0,0
passengers,0,0
passer,0,0
passerby,0,0
passers,0,0
passersby,0,0
passes,0,0
passing,0,0
passings,0,0
passion,0,0
passionate,0,0
passionately,0,0
passionflower,0,0
passionflowers,0,0
passionless,0,0
passions,0,0
passive,0,0
passively,0,0
passivity,0,0
passkey,0,0
passkeys,0,0
passport,0,0
passports,0,0
password,0,0
passwords,0,0
past,0,0
pasta,0,0
pastas,0,0
paste,0,0
pasteboard,0,0
pasted,0,0
pastel,0,0
pastels,0,0
pastes,0,0
pasteurisation,0,0
pasteurise,0,0
pasteurised,0,0
pasteuriser,0,0
pasteurisers,0,0
pasteurises,0,0
pasteurising,0,0
pasteurization,0,0
pasteurize,0,0
pasteurized,0,0
pasteurizer,0,0
pasteurizers,0,0
pasteurizes,0,0
pasteurizing,0,0
pastiche,0,0
pastiches,0,0
pasties,0,0
pastime,0,0
pastimes,0,0
pasting,0,0
pastor,0,0
pastoral,0,0
pastoralism,0,0
pastoralist,0,0
pastoralists,0,0
pastored,0,0
pastoring,0,0
pastors,0,0
pastrami,95,20
pastries,0,0
pastry,0,0
pasts,0,0
pasture,0,0
pastured,0,0
pastureland,0,0
pasturelands,0,0
pastures,0,0
pasturing,0,0
pasty,0,0
pat,0,0
patch,0,0
patchable,68,8
patched,0,0
patches,0,0
patching,0,0
patchouli,36,77
patchwork,0,0
patchworks,0,0
patchy,0,0
pate,0,0
patella,0,0
patellar,0,0
patellas,0,0
